hour_index,lfp_hour_valid,time_s,epoch_ms,iso_time,elapsed_day,day_index,zt_hour,circadian_sin,circadian_cos,is_dark,rule_code,rule_label,perf_pct,perf_state_code,perf_state_label,bias_score,bias_state_code,bias_state_label,trial_count,valid_perf_count,choice_count,behavior_fill_source,rule_frequency,rule_reversal_frequency,perf_intermediate,perf_learned,bias_left,bias_right,occ_wake,occ_miniwake,occ_nrem,occ_rem,occ_working,lfp_mos_delta_norm,lfp_mos_theta_norm,lfp_mos_gamma_norm,lfp_acad_delta_norm,lfp_acad_theta_norm,lfp_acad_gamma_norm,lfp_pl_delta_norm,lfp_pl_theta_norm,lfp_pl_gamma_norm,lfp_ila_delta_norm,lfp_ila_theta_norm,lfp_ila_gamma_norm,state_wake_mos_delta_norm,state_wake_mos_theta_norm,state_wake_mos_gamma_norm,state_wake_acad_delta_norm,state_wake_acad_theta_norm,state_wake_acad_gamma_norm,state_wake_pl_delta_norm,state_wake_pl_theta_norm,state_wake_pl_gamma_norm,state_wake_ila_delta_norm,state_wake_ila_theta_norm,state_wake_ila_gamma_norm,state_miniwake_mos_delta_norm,state_miniwake_mos_theta_norm,state_miniwake_mos_gamma_norm,state_miniwake_acad_delta_norm,state_miniwake_acad_theta_norm,state_miniwake_acad_gamma_norm,state_miniwake_pl_delta_norm,state_miniwake_pl_theta_norm,state_miniwake_pl_gamma_norm,state_miniwake_ila_delta_norm,state_miniwake_ila_theta_norm,state_miniwake_ila_gamma_norm,state_nrem_mos_delta_norm,state_nrem_mos_theta_norm,state_nrem_mos_gamma_norm,state_nrem_acad_delta_norm,state_nrem_acad_theta_norm,state_nrem_acad_gamma_norm,state_nrem_pl_delta_norm,state_nrem_pl_theta_norm,state_nrem_pl_gamma_norm,state_nrem_ila_delta_norm,state_nrem_ila_theta_norm,state_nrem_ila_gamma_norm,state_rem_mos_delta_norm,state_rem_mos_theta_norm,state_rem_mos_gamma_norm,state_rem_acad_delta_norm,state_rem_acad_theta_norm,state_rem_acad_gamma_norm,state_rem_pl_delta_norm,state_rem_pl_theta_norm,state_rem_pl_gamma_norm,state_rem_ila_delta_norm,state_rem_ila_theta_norm,state_rem_ila_gamma_norm
0,1,1800.0,1776443400000.0,2026-04-18T00:30:00+08:00,0.020833333333333332,0,0.5,0.13052619222005157,0.9914448613738104,1,0,location_rule,53.474456787109375,0,unlearned,-0.7375023365020752,0,left_bias,44,36,36,1,0,0,0,0,1,0,0.7777777910232544,0.0,0.0,0.0,0.2222222238779068,0.253314733505249,0.2793163061141968,1.0596837997436523,0.7527437607447306,0.5815946956475576,1.3705491026242573,1.0526976466178894,0.7883451342582702,0.9329334497451782,0.8690062165260315,0.6878695686658224,0.8989356160163879,0.6077678203582764,0.582031786441803,1.0182976722717285,0.8307872414588928,0.7084090709686279,1.2453777988751729,0.7727147459983825,0.5936504602432251,0.9806066751480103,0.745609442392985,0.689246396223704,0.8221121827761332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0536394119262695,0.8834083676338196,0.9530681371688843,1.0992119312286377,1.0432280401388805,0.9803351759910583,0.870103633403778,1.0328258752822876,0.980799651145935,1.0435944398244221,1.016213854153951,0.8547614216804504
1,1,5400.0,1776447000000.0,2026-04-18T01:30:00+08:00,0.0625,0,1.5,0.3826834323650898,0.9238795325112867,1,0,location_rule,55.23134231567383,0,unlearned,-0.676761269569397,0,left_bias,61,56,56,1,0,0,0,0,1,0,0.7846607565879822,0.005899704992771149,0.20943953096866608,0.0,0.0,1.2862993478775024,1.0922930240631104,1.0895812511444092,1.9904160698254902,1.6829442183176677,1.1104253431161244,2.6724579334259033,3.071576166152954,1.0930298805236816,2.3997765382130942,2.209846576054891,1.3599518537521362,1.7727998495101929,1.4652186632156372,1.0414042472839355,1.9523645639419556,1.8539297183354695,1.036243498325348,1.9461196899414062,2.324604320526123,0.9746456027030945,1.9629770119984944,2.0587894916534424,0.943232258160909,1.5455267429351807,1.2221813201904297,1.0577704906463623,1.7173418800036113,1.328313450018565,0.809140553077062,1.480977749824524,1.238417148590088,1.180294442176819,1.790796160697937,1.4731443723042805,2.8967556158701577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,1,9000.0,1776450600000.0,2026-04-18T02:30:00+08:00,0.10416666666666667,0,2.5,0.6087614290087207,0.7933533402912352,1,0,location_rule,45.927730560302734,0,unlearned,-0.8352735042572021,0,left_bias,33,30,30,1,0,0,0,0,1,0,0.5474860072135925,0.002793296007439494,0.31284916400909424,0.002793296007439494,0.1340782195329666,1.447797417640686,1.1762067079544067,1.000976324081421,1.8192625045776367,1.3673515319824219,0.9994895954926809,2.545225811004639,2.3914366245269774,0.9625182628631592,2.0809516112009683,1.8716882069905598,0.9613627592722574,1.5471075773239136,1.4361162185668945,1.01530921459198,2.3009713093439736,1.7947750290234883,1.1492329637209575,2.7607914924621584,2.664463233947754,1.23930881023407,2.402480363845825,2.3433671792348227,1.0584588050842285,1.571020483970642,1.202905535697937,1.044899344444275,1.5078826149304707,1.1536659598350525,0.7240920662879944,1.191684865951538,1.1137023210525512,0.6253344774246216,1.4202430248260498,1.2660538752873738,0.8462593952814738,7.91707181930542,3.932276487350464,1.1031427383422852,5.649830102920532,2.8963727553685508,0.6206186215082804,2.853934812545776,2.0177021503448485,0.4465400993824005,4.352529843648274,3.6219560305277505,0.4487081666787465,0.9357283711433411,0.7229326367378235,0.828097939491272,0.6559174855550131,0.6831372380256653,0.6340563197930654,0.5142903745174408,0.6250625848770142,0.7826538920402527,0.8988186915715536,0.7789024114608765,0.8080825408299764
3,1,12600.0,1776454200000.0,2026-04-18T03:30:00+08:00,0.14583333333333334,0,3.5,0.7933533402912352,0.6087614290087207,1,0,location_rule,53.47456741333008,0,unlearned,-0.8917418718338013,0,left_bias,36,23,23,1,0,0,0,0,1,0,0.6722221970558167,0.0055555556900799274,0.3194444477558136,0.0027777778450399637,0.0,1.1163421869277954,0.8647987842559814,0.9309341311454773,1.171194036801656,0.9438512623310089,1.107477734486262,1.1029755115509032,0.9093514084815979,1.1850319623947143,1.295941432317098,1.0179442763328552,1.8653724988301594,0.8012868165969849,0.6840071082115173,0.9008845090866089,0.9652602275212606,0.8397175470987955,1.139301190773646,0.92058185338974,0.7607519268989563,1.3142170190811158,1.123700737953186,0.8993667562802633,2.098180611928304,1.331662654876709,1.0116528272628784,0.9469136595726013,1.3352583448092143,0.9966741700967153,0.686214546362559,1.1148560047149658,0.9752894401550293,0.6430463552474975,1.3006296555201213,1.0471678177515666,0.568272590637207,1.9301282167434692,1.7538474798202515,0.9804710149765015,1.9426850875218709,1.4002973039944966,0.6180892537037531,2.1193132400512695,1.486689519882202,0.44591342806816103,2.126500129699707,1.6711300611495972,0.6368997097015381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,1,16200.0,1776457800000.0,2026-04-18T04:30:00+08:00,0.1875,0,4.5,0.9238795325112867,0.38268343236508984,1,0,location_rule,57.39019775390625,0,unlearned,-1.0,0,left_bias,2,0,0,2,0,0,0,0,1,0,0.5527777671813965,0.0,0.4027777910232544,0.0,0.04444444552063942,1.2975671291351318,1.0771268606185913,1.0178004503250122,1.3160471717516582,1.2470654050509136,1.1803654233614604,0.9523848533630371,1.0058668375015258,1.897534441947937,1.0008964737256367,1.1327462991078694,1.1005544265111287,0.9968564510345459,0.9270590543746948,1.0331166982650757,1.1560399035612743,1.2454357941945393,1.2464979489644368,0.9217331528663635,0.9714353442192077,1.2515013456344604,0.8915167252222697,1.0395433108011882,1.1962334712346394,1.2754091024398804,1.053305745124817,1.0097806453704834,1.366461972395579,1.1114858190218608,0.9951888819535574,1.4110112190246582,1.295842957496643,2.981909418106079,1.2880990505218506,1.214478572209676,0.9123226602872213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0468393564224243,0.8206942081451416,0.8824312090873718,1.1090441048145294,0.7933095892270406,0.7576210002104441,2.6010746002197265,1.6163923263549804,0.9274670362472535,1.7670388221740723,1.6030689477920532,0.7878502209981283
5,1,19800.0,1776461400000.0,2026-04-18T05:30:00+08:00,0.22916666666666666,0,5.5,0.9914448613738104,0.1305261922200517,1,0,location_rule,55.00321578979492,0,unlearned,-0.9964569807052612,0,left_bias,66,63,63,1,0,0,0,0,1,0,0.9027777910232544,0.0,0.0,0.0,0.0972222238779068,0.37484198808670044,0.3980725407600403,1.017472505569458,1.3254661758740742,0.8953956862290701,1.541837602853775,2.522470808029175,2.173826551437378,1.1905641078948974,2.235938787460327,1.734153111775716,1.2384357849756877,0.8705986142158508,0.7870640158653259,0.9401790499687195,1.334364652633667,1.0347282489140828,1.29466117421786,1.6200300931930542,1.4563271760940553,1.134574794769287,1.7386390368143718,1.59416663646698,1.0682398875554402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2260994911193848,1.1557583808898926,1.0801904201507568,2.0719703435897827,1.6223867535591125,1.3172698020935059,1.3627948999404906,1.5367294788360595,1.1992626667022706,1.53036630153656,1.4134386380513508,1.0261375904083252
6,1,23400.0,1776465000000.0,2026-04-18T06:30:00+08:00,0.2708333333333333,0,6.5,0.9914448613738104,-0.1305261922200516,0,0,location_rule,55.00321578979492,0,unlearned,-0.9964569807052612,0,left_bias,0,0,0,3,0,0,0,0,1,0,0.5611110925674438,0.01666666753590107,0.4194444417953491,0.0027777778450399637,0.0,1.4992893934249878,1.3532568216323853,0.9443256855010986,1.1882042090098064,1.0770182212193806,0.7534287671248118,1.0551534414291381,1.104178547859192,1.0210334539413453,1.0720889965693157,1.1754625638326008,0.7899584174156189,1.0470777750015259,1.005342960357666,0.846390426158905,0.9446020424365997,0.8645584980646769,0.7458778123060862,1.0256924390792848,1.0738503813743592,0.9773636221885681,0.9789099295934042,1.0608811378479004,0.807064155737559,1.3992780447006226,1.2800620794296265,1.0989089012145996,1.3158367077509563,1.138092617193858,0.782093753417333,1.3529065608978272,1.1857129335403442,1.0028636693954467,1.233481725056966,1.2094087600708008,0.7337397336959839,6.220412254333496,4.72446346282959,1.2653639316558838,4.224284529685974,3.0380056699117026,0.7205518335103989,2.5779653072357176,2.1144009113311766,1.1991200685501098,3.8149075508117676,3.886509577433268,0.8100276986757914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,1,27000.0,1776468600000.0,2026-04-18T07:30:00+08:00,0.3125,0,7.5,0.9238795325112868,-0.3826834323650895,0,0,location_rule,55.00321578979492,0,unlearned,-0.9964569807052612,0,left_bias,0,0,0,3,0,0,0,0,1,0,0.2777777910232544,0.0027777778450399637,0.6638888716697693,0.0555555559694767,0.0,1.7930468320846558,1.5296622514724731,1.0371345281600952,1.1755820910135906,1.4219554861386616,0.8659769296646118,0.5924059152603149,0.7440073251724243,0.8069122791290283,0.8805870215098063,1.0282803773880005,0.937527596950531,1.6047236919403076,1.4248149394989014,1.1547337770462036,1.15283864736557,1.8318974773089092,1.0681975682576497,1.0605231404304505,1.2802647829055787,0.7641089558601379,1.1154488325119019,1.1035352945327759,0.8676939606666565,1.154991865158081,1.017655372619629,1.0641039609909058,1.096697211265564,1.0663921535015106,0.8906773229440054,1.0962412118911744,1.0440009593963624,0.8885242223739624,1.1535335381825764,1.0835359493891399,1.2284485499064128,1.643966555595398,1.294041633605957,1.1768208742141724,1.2901748220125835,1.2620973686377208,0.9950249890486399,1.132209348678589,1.042144250869751,0.499372261762619,1.4304458697636921,1.2182177305221558,1.068221886952718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,1,30600.0,1776472200000.0,2026-04-18T08:30:00+08:00,0.3541666666666667,0,8.5,0.7933533402912352,-0.6087614290087207,0,0,location_rule,55.00321578979492,0,unlearned,-0.9964569807052612,0,left_bias,0,0,0,3,0,0,0,0,1,0,0.2361111044883728,0.0027777778450399637,0.6972222328186035,0.06388889253139496,0.0,1.3010239601135254,1.1938554048538208,0.9255549907684326,1.0686963895956676,1.21629465619723,0.88194939494133,0.5912673115730286,0.889686894416809,0.7116056919097901,0.798728863398234,1.1262563467025757,0.5522763729095459,1.0336357355117798,0.8780528903007507,0.9963942170143127,1.0791737337907155,1.1892820696036022,1.062462051709493,1.2551753997802735,1.8818911790847779,0.9994101762771607,1.18034831682841,1.681279182434082,0.8169727325439453,0.8173540234565735,0.7926831245422363,0.9807623028755188,0.9676965276400248,0.9832813143730164,1.016663283109665,0.9847702860832215,0.9959566950798034,0.6108980774879456,0.988045314947764,1.0155094861984253,0.5644340713818868,1.191950798034668,1.0030423402786255,1.0443586111068726,1.0504077573617299,0.9301889340082804,1.01910999417305,1.0772997260093689,1.039998185634613,0.9437869906425476,1.086871345837911,1.008480191230774,0.5720048944155375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,1,34200.0,1776475800000.0,2026-04-18T09:30:00+08:00,0.3958333333333333,0,9.5,0.6087614290087209,-0.793353340291235,0,0,location_rule,55.00321578979492,0,unlearned,-0.9964569807052612,0,left_bias,0,0,0,3,0,0,0,0,1,0,0.7972221970558167,0.0027777778450399637,0.17222222685813904,0.02777777798473835,0.0,0.5987173914909363,0.5001235604286194,0.9055075645446777,0.8537917832533518,0.8880784809589386,1.0624701082706451,1.3325793027877808,1.5957199573516845,0.9808089733123779,1.1534474690755208,1.0533340374628704,0.9574957489967346,0.9522767066955566,0.6184763312339783,0.8426962494850159,0.8645556171735128,0.9663197994232178,0.9163507421811422,0.9622222185134888,1.191559100151062,1.008311915397644,0.951345960299174,0.9578538537025452,0.9139933188756307,0.7187553644180298,0.7085892558097839,0.9870943427085876,0.8471546371777853,0.9000358084837595,1.6574564278125763,0.8435532331466675,0.9742138743400574,0.416897189617157,0.8525260289510092,0.9321272969245911,0.4379056990146637,0.25832393765449524,0.44023969769477844,1.1068754196166992,0.434839129447937,0.5501682758331299,1.3836293419202168,0.45886794924736024,0.7280928611755371,0.46215066909790037,0.3595078686873118,0.49084795514742535,0.4269003669420878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
