hour_index,lfp_hour_valid,time_s,epoch_ms,iso_time,elapsed_day,day_index,zt_hour,circadian_sin,circadian_cos,is_dark,rule_code,rule_label,perf_pct,perf_state_code,perf_state_label,bias_score,bias_state_code,bias_state_label,trial_count,valid_perf_count,choice_count,behavior_fill_source,rule_frequency,rule_reversal_frequency,perf_intermediate,perf_learned,bias_left,bias_right,occ_wake,occ_miniwake,occ_nrem,occ_rem,occ_working,lfp_mos_delta_norm,lfp_mos_theta_norm,lfp_mos_gamma_norm,lfp_acad_delta_norm,lfp_acad_theta_norm,lfp_acad_gamma_norm,lfp_pl_delta_norm,lfp_pl_theta_norm,lfp_pl_gamma_norm,lfp_ila_delta_norm,lfp_ila_theta_norm,lfp_ila_gamma_norm,state_wake_mos_delta_norm,state_wake_mos_theta_norm,state_wake_mos_gamma_norm,state_wake_acad_delta_norm,state_wake_acad_theta_norm,state_wake_acad_gamma_norm,state_wake_pl_delta_norm,state_wake_pl_theta_norm,state_wake_pl_gamma_norm,state_wake_ila_delta_norm,state_wake_ila_theta_norm,state_wake_ila_gamma_norm,state_miniwake_mos_delta_norm,state_miniwake_mos_theta_norm,state_miniwake_mos_gamma_norm,state_miniwake_acad_delta_norm,state_miniwake_acad_theta_norm,state_miniwake_acad_gamma_norm,state_miniwake_pl_delta_norm,state_miniwake_pl_theta_norm,state_miniwake_pl_gamma_norm,state_miniwake_ila_delta_norm,state_miniwake_ila_theta_norm,state_miniwake_ila_gamma_norm,state_nrem_mos_delta_norm,state_nrem_mos_theta_norm,state_nrem_mos_gamma_norm,state_nrem_acad_delta_norm,state_nrem_acad_theta_norm,state_nrem_acad_gamma_norm,state_nrem_pl_delta_norm,state_nrem_pl_theta_norm,state_nrem_pl_gamma_norm,state_nrem_ila_delta_norm,state_nrem_ila_theta_norm,state_nrem_ila_gamma_norm,state_rem_mos_delta_norm,state_rem_mos_theta_norm,state_rem_mos_gamma_norm,state_rem_acad_delta_norm,state_rem_acad_theta_norm,state_rem_acad_gamma_norm,state_rem_pl_delta_norm,state_rem_pl_theta_norm,state_rem_pl_gamma_norm,state_rem_ila_delta_norm,state_rem_ila_theta_norm,state_rem_ila_gamma_norm
0,1,1800.0,1776529800000.0,2026-04-19T00:30:00+08:00,0.020833333333333332,0,0.5,0.13052619222005157,0.9914448613738104,1,0,location_rule,74.44752502441406,2,learned,0.26647818088531494,2,right_bias,98,96,96,1,0,0,0,1,0,1,0.7444444298744202,0.0,0.02777777798473835,0.0,0.22777777910232544,0.2627423405647278,0.3310960829257965,1.1230064630508423,0.5717488477627436,0.5063502540191015,1.1212860643863678,0.7799488067626953,0.8061990857124328,0.6110218644142151,0.5967297156651815,0.6144703030586243,0.7723959485689799,0.6488878726959229,0.7698447704315186,1.0278390645980835,0.6334451387325922,0.6913543244202932,0.9983876446882883,0.5817307829856873,0.624869966506958,0.7033684611320495,0.5037003457546234,0.6176863511403402,0.688149611155192,0.9700861573219299,1.2136733531951904,1.32376229763031,0.8217434187730154,1.0487138330936432,0.7980124255021414,1.685456681251526,1.7999662160873413,0.4337602734565735,1.0084280967712402,1.2867109378178914,0.8144243160883585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0020322799682617,0.8731150031089783,0.9797763824462891,0.4547036637862523,0.6368471483389536,0.8608709176381429,0.6878650426864624,0.6449057698249817,0.8818199396133423,0.8606084982554117,0.9611646135648092,0.8375527262687683
1,1,5400.0,1776533400000.0,2026-04-19T01:30:00+08:00,0.0625,0,1.5,0.3826834323650898,0.9238795325112867,1,0,location_rule,74.44752502441406,2,learned,0.26647818088531494,2,right_bias,0,0,0,3,0,0,0,1,0,1,0.21388888359069824,0.0,0.7722222208976746,0.013888888992369175,0.0,2.4624273777008057,2.24298095703125,0.9579402208328247,1.0736985206604004,1.3579789797465007,0.6208138763904572,0.11708930879831314,0.24804223477840423,0.39812734723091125,0.647276242574056,0.985015352567037,0.45193849007288617,1.7694065570831299,2.1147797107696533,0.9357768893241882,0.3869546701510747,0.8972235520680746,0.6506046603123347,0.10406723469495774,0.17405602037906648,0.424568110704422,0.2510252296924591,0.44370564818382263,0.4132549663384755,1.4254791736602783,1.3155549764633179,1.1705645322799683,1.244976282119751,1.1179024974505107,0.7730622390906016,0.8492148637771606,0.9850543856620788,0.37975714802742006,1.297641436258952,1.2038758993148804,0.6127225259939829,2.43666934967041,2.1680703163146973,1.2269526720046997,1.8784207503000896,1.5277912020683289,0.6970270673433939,1.0569786071777343,1.1618923902511598,0.24943746328353883,1.9146172602971394,1.7916248639424641,0.49517808357874554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,1,9000.0,1776537000000.0,2026-04-19T02:30:00+08:00,0.10416666666666667,0,2.5,0.6087614290087207,0.7933533402912352,1,0,location_rule,66.15917205810547,1,intermediate,0.03627976030111313,1,neutral,20,18,18,1,0,0,1,0,0,0,0.7638888955116272,0.0027777778450399637,0.20000000298023224,0.0,0.03333333507180214,0.7577142715454102,0.6819301247596741,0.9929184913635254,0.9076576034228007,0.7415177226066589,1.0257560908794403,1.0161633133888244,0.909338915348053,0.5867389798164367,0.9251298109690348,0.8187393546104431,0.7855470776557922,0.7988361120223999,0.7420850396156311,0.8800960779190063,0.806593120098114,0.7548438211282095,0.9283032317956289,0.7428587913513184,0.6829809188842774,0.65156170129776,0.7289167642593384,0.7012457251548767,0.7155182957649231,1.2509351968765259,1.1096417903900146,1.0855021476745605,1.051251729329427,0.9140068093935648,0.7119874159495035,0.7366580724716186,0.832632040977478,0.3154714465141296,1.1058412392934163,1.0011789401372273,0.5849319299062093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7990051507949829,0.7972551584243774,0.9538034796714783,0.5229583904147148,0.7003764510154724,1.0073690513769786,0.5216744780540467,0.603560870885849,0.9040664076805115,0.6765262087186178,0.8969729145367941,0.9177170395851135
3,1,12600.0,1776540600000.0,2026-04-19T03:30:00+08:00,0.14583333333333334,0,3.5,0.7933533402912352,0.6087614290087207,1,0,location_rule,66.15917205810547,1,intermediate,0.03627976030111313,1,neutral,0,0,0,3,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.23705895245075226,0.3185024857521057,1.7656614780426025,1.0321264962355297,0.8142408430576324,1.7739097674687703,1.7789074420928954,1.5537702560424804,1.0364760279655456,1.4519584973653157,1.295464038848877,1.2961758375167847,0.6513971090316772,0.7934570908546448,1.4969342947006226,0.9318434993426005,0.9439114431540171,1.3747314810752869,1.012505328655243,0.9367294788360596,1.00751291513443,1.0189148982365925,1.1141797304153442,1.0368423461914062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,1,16200.0,1776544200000.0,2026-04-19T04:30:00+08:00,0.1875,0,4.5,0.9238795325112867,0.38268343236508984,1,0,location_rule,66.15917205810547,1,intermediate,0.03627976030111313,1,neutral,0,0,0,3,0,0,1,0,0,0,0.7583333253860474,0.0055555556900799274,0.2361111044883728,0.0,0.0,0.9944389462471008,0.8320431113243103,1.1145309209823608,1.1541294356187184,0.8087087968985239,1.1849603652954102,1.4675809383392333,0.9172391533851624,1.0087783575057983,1.25138521194458,0.9567986329396566,0.8814105987548828,0.7858663201332092,0.760050356388092,0.9896726608276367,0.9835944175720215,0.7304857472578684,1.0636165539423625,1.0714957475662232,0.6740060687065125,0.8666794657707214,0.9763241012891134,0.7826280196507772,0.6833175818125407,1.5507102012634277,1.2515788078308105,1.2134326696395874,1.3566377560297649,1.0422530869642894,0.883279025554657,1.3982962608337401,1.180050253868103,1.3309406042099,1.4630255699157715,1.2003815571467082,1.341967026392619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,1,19800.0,1776547800000.0,2026-04-19T05:30:00+08:00,0.22916666666666666,0,5.5,0.9914448613738104,0.1305261922200517,1,0,location_rule,54.115821838378906,0,unlearned,0.30535653233528137,2,right_bias,84,82,82,1,0,0,0,0,0,1,0.6722221970558167,0.0,0.2805555462837219,0.0027777778450399637,0.04444444552063942,1.3464570045471191,1.0797439813613892,1.3688801527023315,1.980773667494456,1.281502405802409,1.2888833582401276,2.8076362133026125,2.7052366733551025,1.1043161392211913,2.24012557665507,1.8239112695058186,1.1834653218587239,1.697256088256836,1.4554373025894165,1.3737636804580688,2.133770982424418,1.5889785687128704,1.2788928647836049,2.3111985206604,2.3213552474975585,1.365478801727295,2.0557525157928467,1.8782027165095012,1.2198433876037598,1.5588692426681519,1.2017138004302979,1.1099512577056885,1.5077568689982097,1.1220768491427104,0.8039999703566233,2.262209892272949,1.6162550926208497,0.5083348751068115,1.5946485201517742,1.3027007977167766,0.6913825869560242,6.2139129638671875,2.3859055042266846,1.0953953266143799,4.699838836987813,1.9394459923108418,0.6960092584292094,2.0174405097961428,1.7420132398605346,0.6424771070480346,3.558035373687744,2.6109299659729004,0.6383857131004333,0.8966048359870911,0.7946158647537231,0.8652092218399048,0.38957363615433377,0.4664185593525569,0.6251090119282404,1.0104989886283875,0.7507934451103211,0.8995635271072387,0.8699572682380676,0.9713237285614014,0.6625658869743347
6,1,23400.0,1776551400000.0,2026-04-19T06:30:00+08:00,0.2708333333333333,0,6.5,0.9914448613738104,-0.1305261922200516,0,0,location_rule,64.83041381835938,1,intermediate,0.44282636046409607,2,right_bias,1,1,1,2,0,0,1,0,0,1,0.6611111164093018,0.0,0.2638888955116272,0.0,0.07500000298023224,1.0875802040100098,0.9485231041908264,1.2280361652374268,1.2219804922739665,0.9638336400190989,1.0762973527113597,1.4141572952270507,1.34677312374115,1.0129111289978028,1.1936115026474,1.1115017731984456,0.8268815080324808,1.207026720046997,1.0722260475158691,1.1794407367706299,1.2273286978403728,1.049969772497813,1.041244089603424,1.168376350402832,1.140132212638855,0.9125890135765076,1.0292634566624959,1.0258593161900837,0.7332131067911783,1.4275610446929932,1.238632321357727,1.2154520750045776,1.286719302336375,1.0795538326104481,0.9079113602638245,1.7685670852661133,1.3881965637207032,1.3873066663742066,1.4227648973464966,1.2557961543401082,1.017840067545573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8546060919761658,0.7553192973136902,0.8790037631988525,0.3636489783724149,0.4833737363417943,0.630408763885498,0.44599716663360595,0.5695733666419983,0.7969927668571473,0.7323171695073446,0.9476733803749084,0.6347247759501139
7,1,27000.0,1776555000000.0,2026-04-19T07:30:00+08:00,0.3125,0,7.5,0.9238795325112868,-0.3826834323650895,0,0,location_rule,64.92645263671875,1,intermediate,0.418535441160202,2,right_bias,2,1,1,2,0,0,1,0,0,1,0.27019497752189636,0.002785515272989869,0.6852367520332336,0.04178272932767868,0.0,1.970569372177124,1.6618092060089111,0.8254607319831848,1.1036080221335094,1.1146875023841858,0.5748649338881174,0.5561872124671936,0.4711988210678101,0.5466275930404663,0.8395589192708334,0.9467912515004476,0.6173811753590902,1.2762577533721924,1.1884294748306274,0.699731171131134,0.8411447207132975,0.7851608693599701,0.5721294929583868,0.8725255250930786,0.6124904155731201,1.0489776372909545,0.8647289474805196,0.7477854291598002,1.0524863004684448,1.2622863054275513,1.0859771966934204,1.0522615909576416,1.2176156044006348,0.9727452099323273,0.7265153328577677,1.7641207933425904,1.166340947151184,0.34404162168502805,1.2898071606953938,1.0866883993148804,0.5085252225399017,1.2838486433029175,1.022349238395691,1.1218724250793457,1.0955705642700195,0.8395233253637949,0.6777976453304291,0.9313091158866882,0.8805691957473755,0.2570129096508026,1.2718897660573323,1.0592609445254009,0.4529662827650706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,1,30600.0,1776558600000.0,2026-04-19T08:30:00+08:00,0.3541666666666667,0,8.5,0.7933533402912352,-0.6087614290087207,0,0,location_rule,64.92645263671875,1,intermediate,0.418535441160202,2,right_bias,0,0,0,3,0,0,1,0,0,1,0.31111112236976624,0.0027777778450399637,0.625,0.06111111119389534,0.0,1.5671172142028809,1.3953096866607666,1.215834617614746,0.9407540857791901,1.2667810122172039,1.1246708929538727,0.40406144261360166,0.6003793001174926,1.4469300746917724,0.6854710578918457,0.9363949497540792,0.8497515916824341,1.434057354927063,1.3788244724273682,1.8504598140716553,0.7233349482218424,1.3939168651898701,1.566713770230611,0.5907248616218567,0.8524073481559753,1.0239698767662049,0.6649497151374817,0.860099216302236,0.6902710795402527,1.038712978363037,0.9383684396743774,0.9996541738510132,1.0602664550145466,0.9954486091931661,1.0471156636873882,1.0566706538200379,1.0115825533866882,1.4116547346115111,1.0620683828989665,1.026824911435445,1.0542659362157185,1.2242741584777832,0.8439580798149109,0.9936968088150024,1.1713305513064067,0.7912425398826599,1.0361890494823456,1.141853928565979,0.9743936061859131,2.603217363357544,1.0818204879760742,0.9845950603485107,2.3334861596425376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,1,34200.0,1776562200000.0,2026-04-19T09:30:00+08:00,0.3958333333333333,0,9.5,0.6087614290087209,-0.793353340291235,0,0,location_rule,64.92645263671875,1,intermediate,0.418535441160202,2,right_bias,0,0,0,3,0,0,1,0,0,1,0.11944444477558136,0.0055555556900799274,0.7083333134651184,0.1666666716337204,0.0,1.3343479633331299,1.7335261106491089,0.7953406572341919,0.6715242266654968,1.199181338151296,0.8208912114302317,0.06588387861847878,0.18367380499839783,2.6688695430755613,0.3912714620431264,0.7216077248255411,2.0464558601379395,1.4022377729415894,1.9821544885635376,0.6912252902984619,0.30484143644571304,1.0099901457627614,0.7648593286673228,0.030904326215386392,0.0810950219631195,2.565619468688965,0.16234498222668967,0.32944241166114807,1.6221738656361897,0.789422333240509,1.029045581817627,1.0178648233413696,0.7983521024386088,0.9883227149645487,1.1950129171212514,0.6109206438064575,0.8428061246871948,2.694452238082886,0.8069738348325094,0.9136912226676941,3.0746931234995523,0.9742831587791443,1.1478348970413208,1.0480939149856567,0.9324678579966227,1.1183316508928935,1.0880857805411022,0.8718028664588928,0.9624293565750122,1.7770498275756836,1.0141531030337017,1.0065842866897583,1.899748961130778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
